year,state,county,region,division,total_bldg,total_units,total_value
2014,54,79,3,5,135,166,29131636
2014,54,81,3,5,87,91,19237085
2014,54,83,3,5,5,10,872300
2014,54,85,3,5,1,1,179382
2014,54,87,3,5,35,35,2332692
2014,54,89,3,5,16,16,2265000
2014,54,91,3,5,3,3,509000
2014,54,93,3,5,3,3,363000
2014,54,95,3,5,7,7,1176000
2014,54,97,3,5,54,100,10840181
2014,54,99,3,5,16,16,1652418
2014,54,101,3,5,0,0,0
2014,54,103,3,5,8,20,966667
2014,54,105,3,5,19,19,1284095
2014,54,107,3,5,104,105,19197379
2014,54,109,3,5,2,2,277000
2014,55,1,2,3,61,61,10963250
2014,55,3,2,3,8,8,1734000
2014,55,5,2,3,66,127,14190424
2014,55,7,2,3,51,51,7695000
2014,55,9,2,3,553,867,139160148
2014,55,11,2,3,32,33,5656039
2014,55,13,2,3,62,62,11911007
2014,55,15,2,3,125,209,28815279
2014,55,17,2,3,169,220,35214265
2014,55,19,2,3,37,37,6082852
2014,55,21,2,3,78,186,25588975
2014,55,23,2,3,25,27,5268000
2014,55,25,2,3,1188,3543,588537946
2014,55,27,2,3,96,129,26536528
2014,55,29,2,3,134,134,32485051
2014,55,31,2,3,72,72,10214065
2014,55,33,2,3,67,68,11686315
2014,55,35,2,3,203,243,41056448
2014,55,37,2,3,27,27,4030436
2014,55,39,2,3,124,240,35031131
2014,55,41,2,3,41,41,3899609
2014,55,43,2,3,76,82,14902088
2014,55,45,2,3,35,36,8651424
2014,55,47,2,3,25,25,7851911
2014,55,49,2,3,39,40,7863700
2014,55,51,2,3,29,29,5624788
2014,55,53,2,3,36,36,6044082
2014,55,55,2,3,106,109,27820858
2014,55,57,2,3,62,69,14361529
2014,55,59,2,3,156,267,54278354
2014,55,61,2,3,30,30,6395896
2014,55,63,2,3,219,254,49765744
2014,55,65,2,3,16,16,2443880
2014,55,67,2,3,56,98,10954800
2014,55,69,2,3,77,77,10911251
2014,55,71,2,3,72,120,20649305
2014,55,73,2,3,230,383,54273116
2014,55,75,2,3,76,76,10945243
2014,55,77,2,3,28,28,5425174
2014,55,78,2,3,14,14,2874790
2014,55,79,2,3,169,795,90206424
2014,55,81,2,3,93,96,15256575
2014,55,83,2,3,106,107,16276084
2014,55,85,2,3,131,132,28840493
2014,55,87,2,3,446,721,118597795
2014,55,89,2,3,180,264,77928928
2014,55,91,2,3,18,18,3729621
2014,55,93,2,3,105,105,21131682
2014,55,95,2,3,83,83,15543598
2014,55,97,2,3,110,122,26885290
2014,55,99,2,3,52,52,7534060
2014,55,101,2,3,172,207,45775570
2014,55,103,2,3,24,24,4472096
2014,55,105,2,3,133,143,27004911
2014,55,107,2,3,52,52,10701581
2014,55,109,2,3,231,292,61297550
2014,55,111,2,3,110,113,24702260
2014,55,113,2,3,82,82,16080951
2014,55,115,2,3,44,44,6713176
2014,55,117,2,3,92,111,23524091
2014,55,119,2,3,24,28,3750461
2014,55,121,2,3,67,134,17796091
2014,55,123,2,3,62,62,9352126
2014,55,125,2,3,141,141,32716466
2014,55,127,2,3,147,203,47552412
2014,55,129,2,3,71,71,11293500
2014,55,131,2,3,305,337,78018436
2014,55,133,2,3,740,1020,261575553
2014,55,135,2,3,87,88,14943855
2014,55,137,2,3,53,54,10381754
2014,55,139,2,3,291,511,76394637
2014,55,141,2,3,97,236,25413935
2015,10,1,3,5,853,1061,144719994
2015,10,3,3,5,1279,1713,146268378
2015,10,5,3,5,2264,2447,350688207
2015,11,1,3,5,353,4956,495021113
2015,12,1,3,5,618,1171,143708560
2015,12,3,3,5,38,39,6140730
2015,12,5,3,5,716,884,223171528
2015,12,7,3,5,0,0,0
2015,12,9,3,5,1621,1918,557447728
2015,12,11,3,5,1621,5452,807552504
2015,12,13,3,5,8,8,868500
2015,12,15,3,5,962,1129,246217798
2015,12,17,3,5,358,378,86746331
2015,12,19,3,5,907,982,185839507
2015,12,21,3,5,3184,4060,1275697979
2015,12,23,3,5,80,80,11990450
2015,12,27,3,5,118,118,17799572
2015,12,29,3,5,26,26,3348087
2015,12,31,3,5,2680,4514,781025916
2015,12,33,3,5,836,1392,192800655
2015,12,35,3,5,587,587,185561908
2015,12,37,3,5,55,55,12047458
2015,12,39,3,5,38,38,8780977
2015,12,41,3,5,43,43,5308500
2015,12,43,3,5,15,15,1757300
2015,12,45,3,5,103,104,23196198
2015,12,47,3,5,22,22,2212316
2015,12,49,3,5,17,17,2709084
2015,12,51,3,5,41,87,7908566
2015,12,53,3,5,427,431,75759673
2015,12,55,3,5,159,162,33228846
2015,12,57,3,5,5790,9486,2432797594
2015,12,59,3,5,19,19,3008948
2015,12,61,3,5,850,873,339050484
2015,12,63,3,5,35,35,6088431
2015,12,65,3,5,27,27,4553675
2015,12,67,3,5,10,10,2008955
2015,12,69,3,5,2606,2778,727651299
2015,12,71,3,5,4048,6879,1380982175
2015,12,73,3,5,547,695,118913583
2015,12,75,3,5,49,49,7433479
2015,12,77,3,5,15,15,1767667
2015,12,79,3,5,35,35,4390141
2015,12,81,3,5,2685,3619,707130728
2015,12,83,3,5,1055,1055,195637587
2015,12,85,3,5,338,412,184771796
2015,12,86,3,5,3034,12617,2331081709
2015,12,87,3,5,206,262,81863782
2015,12,89,3,5,815,1110,257767543
2015,12,91,3,5,696,702,200292392
2015,12,93,3,5,69,69,20547060
2015,12,95,3,5,5194,9606,1324172334
2015,12,97,3,5,3634,6760,1251496302
2015,12,99,3,5,2972,5381,1359566895
2015,12,101,3,5,2064,2639,474356944
2015,12,103,3,5,1700,3097,642613235
2015,12,105,3,5,3011,3039,584385094
2015,12,107,3,5,15,15,4360000
2015,12,109,3,5,2928,3026,826334109
2015,12,111,3,5,966,1189,196774480
2015,12,113,3,5,1216,1242,185740797
2015,12,115,3,5,2466,3522,894622258
2015,12,117,3,5,964,1330,364660188
2015,12,119,3,5,1568,1568,451041226
2015,12,121,3,5,40,40,7679465
2015,12,123,3,5,31,41,3853400
2015,12,125,3,5,23,23,250200
2015,12,127,3,5,1326,1460,433659345
2015,12,129,3,5,136,136,18441635
2015,12,131,3,5,1127,1325,504313946
2015,12,133,3,5,26,26,4241793
2015,13,1,3,5,3,3,333334
2015,13,3,3,5,0,0,0
2015,13,5,3,5,0,0,0
2015,13,7,3,5,0,0,0
2015,13,9,3,5,69,144,18445055
2015,13,11,3,5,24,24,3342500
2015,13,13,3,5,384,389,52910076
2015,13,15,3,5,348,348,68921171
2015,13,17,3,5,9,9,748200
2015,13,19,3,5,20,20,3150000
2015,13,21,3,5,113,113,19147581
2015,13,23,3,5,0,0,0
2015,13,25,3,5,28,28,3613000
2015,13,27,3,5,25,26,3680000
2015,13,29,3,5,385,407,81779156
2015,13,31,3,5,239,274,40646192
2015,13,33,3,5,44,44,7650195
2015,13,35,3,5,34,34,5360115
2015,13,37,3,5,1,1,450000
2015,13,39,3,5,140,140,37548080
2015,13,43,3,5,2,2,360000
2015,13,45,3,5,168,168,26190237
2015,13,47,3,5,158,254,38967542
2015,13,49,3,5,11,11,2146841
2015,13,51,3,5,935,959,202517059
2015,13,53,3,5,0,0,0
2015,13,55,3,5,1,1,60000
2015,13,57,3,5,1854,2000,469548646
2015,13,59,3,5,110,642,72380352
2015,13,61,3,5,5,5,800000
2015,13,63,3,5,427,427,97726633
2015,13,65,3,5,0,0,480000
2015,13,67,3,5,1557,2129,545343476
2015,13,69,3,5,32,32,5450980
2015,13,71,3,5,36,39,6399831
2015,13,73,3,5,1403,1464,239955063
2015,13,75,3,5,38,38,4590602
2015,13,77,3,5,785,981,278035695
2015,13,79,3,5,19,19,4287696
2015,13,81,3,5,18,18,2314074
2015,13,83,3,5,1,1,85000
2015,13,85,3,5,173,173,35108510
2015,13,87,3,5,24,24,2495151
2015,13,89,3,5,931,2167,358293644
2015,13,91,3,5,9,9,1733791
2015,13,93,3,5,0,0,0
2015,13,95,3,5,65,86,7853211
2015,13,97,3,5,249,249,34897463
2015,13,99,3,5,9,9,1474683
2015,13,101,3,5,7,7,1090000
2015,13,103,3,5,1041,1041,195683890
2015,13,105,3,5,15,15,1954000
2015,13,107,3,5,5,7,477500
2015,13,109,3,5,19,21,1601084
2015,13,111,3,5,206,206,41068363
2015,13,113,3,5,342,546,96468740
2015,13,115,3,5,90,93,18298414
2015,13,117,3,5,3003,3502,447884057
2015,13,119,3,5,39,39,8649724
2015,13,121,3,5,3075,9705,1687542311
2015,13,123,3,5,99,99,15683297
2015,13,127,3,5,464,464,122391934
2015,13,129,3,5,83,87,12878834
2015,13,131,3,5,25,25,5279853
2015,13,133,3,5,225,225,65778236
2015,13,135,3,5,3315,3918,522549949
2015,13,137,3,5,17,17,2860672
2015,13,139,3,5,916,946,158693503
2015,13,141,3,5,16,16,2128654
2015,13,143,3,5,27,27,6093041
2015,13,145,3,5,146,146,38882061
2015,13,147,3,5,38,38,7914900
2015,13,149,3,5,19,19,2363152
2015,13,151,3,5,1266,1269,261486131
2015,13,153,3,5,726,988,154203781
2015,13,155,3,5,8,8,1538200
2015,13,157,3,5,565,612,132368555
2015,13,159,3,5,55,55,7368570
2015,13,161,3,5,3,3,300000
2015,13,163,3,5,0,0,0
2015,13,165,3,5,11,11,1100000
2015,13,167,3,5,0,0,0
2015,13,169,3,5,48,102,12338500
2015,13,171,3,5,40,40,4745246
2015,13,173,3,5,35,35,4098205
2015,13,175,3,5,11,11,778428
2015,13,177,3,5,99,99,12145405
2015,13,179,3,5,214,285,60273975
2015,13,181,3,5,23,23,4893533
2015,13,183,3,5,260,260,3000000
2015,13,185,3,5,545,559,90637325
2015,13,187,3,5,89,215,29655128
2015,13,189,3,5,24,24,4243000
2015,13,191,3,5,43,43,10357657
2015,13,193,3,5,3,3,574291
2015,13,195,3,5,79,79,17031942
2015,13,197,3,5,12,12,1075608
2015,13,199,3,5,31,31,6488338
2015,13,201,3,5,3,3,550058
2015,13,205,3,5,12,77,5879982
2015,13,207,3,5,82,82,18120796
2015,13,209,3,5,11,11,1671860
2015,13,211,3,5,57,57,11232682
2015,13,213,3,5,38,38,8575392
2015,13,215,3,5,307,616,90085498
2015,13,217,3,5,251,251,50100371
2015,13,219,3,5,369,403,93463781
2015,13,221,3,5,35,35,525000
2015,13,223,3,5,981,981,108947996
2015,13,225,3,5,47,47,7594585
2015,13,227,3,5,66,67,15703060
2015,13,229,3,5,48,48,4373648
2015,13,231,3,5,40,40,5974356
2015,13,233,3,5,32,32,5420177
2015,13,235,3,5,13,13,1014500
2015,13,237,3,5,63,122,22368712
2015,13,239,3,5,1,1,84000
2015,13,241,3,5,52,52,19457724
2015,13,243,3,5,2,2,500000
2015,13,245,3,5,439,721,88432190
2015,13,247,3,5,138,138,31014135
2015,13,249,3,5,6,6,1276788
2015,13,251,3,5,19,19,3217554
2015,13,253,3,5,4,4,645160
2015,13,255,3,5,190,190,23938397
2015,13,257,3,5,26,26,5389940
2015,13,259,3,5,0,0,0
2015,13,261,3,5,10,10,1408457
2015,13,263,3,5,6,6,792000
2015,13,267,3,5,20,20,2542999
2015,13,269,3,5,20,20,1532833
2015,13,271,3,5,0,0,0
2015,13,273,3,5,4,4,506667
2015,13,275,3,5,73,79,28039031
2015,13,277,3,5,42,71,6856355
2015,13,279,3,5,7,15,977531
2015,13,281,3,5,115,115,22606329
2015,13,283,3,5,2,2,390335
2015,13,285,3,5,106,106,23621852
2015,13,287,3,5,16,63,6954000
2015,13,289,3,5,1,1,205180
2015,13,291,3,5,129,129,32970124
2015,13,293,3,5,14,14,2111000
2015,13,295,3,5,101,104,16280628
2015,13,297,3,5,441,441,56597900
2015,13,299,3,5,98,98,12128970
2015,13,301,3,5,0,0,0
2015,13,303,3,5,56,56,6089508
2015,13,305,3,5,21,21,3251075
2015,13,307,3,5,5,5,415000
2015,13,309,3,5,0,0,0
2015,13,311,3,5,55,55,9572130
2015,13,313,3,5,112,121,17687685
2015,13,317,3,5,5,5,396000
2015,13,319,3,5,5,5,570855
2015,13,321,3,5,14,14,2899727
2015,17,1,2,3,67,67,10313989
2015,17,3,2,3,0,0,0
2015,17,5,2,3,58,113,9310664
2015,17,7,2,3,12,12,3076987
2015,17,9,2,3,0,0,0
2015,17,11,2,3,20,52,9380074
2015,17,13,2,3,8,8,899917
2015,17,15,2,3,16,16,4554643
2015,17,17,2,3,7,7,1855250
2015,17,19,2,3,323,1202,157983428
2015,17,21,2,3,27,27,4471173
2015,17,23,2,3,7,12,430000
2015,17,25,2,3,4,5,605000
2015,17,27,2,3,89,89,20609392
2015,17,29,2,3,9,13,2318044
2015,17,31,2,3,2040,7855,1650540892
2015,17,33,2,3,14,14,2750000
2015,17,35,2,3,2,2,100000
2015,17,37,2,3,118,118,24886475
2015,17,39,2,3,26,28,4913338
2015,17,41,2,3,26,27,3681275
2015,17,43,2,3,1086,1592,521471813
2015,17,45,2,3,45,45,7463656
2015,17,49,2,3,29,55,9840648
2015,17,51,2,3,1,1,201483
2015,17,53,2,3,6,7,1405000
2015,17,55,2,3,13,13,1020615
2015,17,57,2,3,55,55,7108800
2015,17,61,2,3,28,28,2940000
2015,17,63,2,3,91,188,22535857
2015,17,67,2,3,5,5,1062500
2015,17,69,2,3,0,0,0
2015,17,71,2,3,9,9,1160710
2015,17,73,2,3,33,36,7920532
2015,17,75,2,3,22,22,3708725
2015,17,77,2,3,14,38,1775449
2015,17,79,2,3,0,0,0
2015,17,81,2,3,14,14,2112900
2015,17,83,2,3,30,30,3927938
2015,17,85,2,3,34,34,9851450
2015,17,87,2,3,0,0,0
2015,17,89,2,3,1124,1471,286107522
2015,17,91,2,3,89,89,16974361
2015,17,93,2,3,175,178,34873447
2015,17,95,2,3,19,19,4445460
2015,17,97,2,3,557,643,217412241
2015,17,99,2,3,70,71,14688786
2015,17,101,2,3,47,47,8107500
2015,17,103,2,3,29,29,4780400
2015,17,105,2,3,17,18,3749512
2015,17,107,2,3,8,8,1573000
2015,17,109,2,3,4,4,800000
2015,17,111,2,3,353,583,88394064
2015,17,113,2,3,232,368,45790353
2015,17,115,2,3,46,47,11022616
2015,17,117,2,3,85,85,16595504
2015,17,119,2,3,371,389,89603995
2015,17,121,2,3,1,1,125000
2015,17,123,2,3,10,10,2735940
2015,17,125,2,3,6,6,1208898
2015,17,127,2,3,2,4,135000
2015,17,129,2,3,26,26,5644613
2015,17,131,2,3,17,49,9075074
2015,17,133,2,3,134,135,32729075
2015,17,135,2,3,27,27,5440038
2015,17,137,2,3,9,11,1240690
2015,17,139,2,3,34,49,4237334
2015,17,141,2,3,53,55,11962750
2015,17,143,2,3,116,116,31406218
2015,17,145,2,3,33,33,6648936
2015,17,147,2,3,26,26,7451596
2015,17,149,2,3,14,14,1010000
2015,17,151,2,3,0,0,0
2015,17,153,2,3,5,5,1007415
2015,17,155,2,3,15,15,2167848
2015,17,157,2,3,21,21,4618500
2015,17,159,2,3,10,10,2237983
2015,17,161,2,3,83,190,23526294
2015,17,163,2,3,405,585,116875716
2015,17,165,2,3,0,0,0
2015,17,167,2,3,294,357,67667555
2015,17,169,2,3,0,0,0
2015,17,173,2,3,38,38,6800565
2015,17,175,2,3,3,3,910000
2015,17,177,2,3,11,11,1810623
2015,17,179,2,3,231,289,60918517
2015,17,181,2,3,17,17,1760684
2015,17,183,2,3,10,10,1340483
2015,17,185,2,3,3,3,1530000
2015,17,187,2,3,9,9,2296347
2015,17,189,2,3,19,19,3828176
2015,17,191,2,3,2,2,85000
2015,17,193,2,3,5,5,987200
2015,17,195,2,3,27,27,4455387
2015,17,197,2,3,1094,1200,299445497
2015,17,199,2,3,79,99,12077206
2015,17,201,2,3,100,122,15990376
2015,17,203,2,3,78,84,20100108
2015,18,1,2,3,69,69,10652801
2015,18,3,2,3,913,1232,243648978
2015,18,5,2,3,233,233,52630350
2015,18,7,2,3,10,10,1866000
2015,18,9,2,3,7,7,1151000
2015,18,11,2,3,401,451,125559609
2015,18,13,2,3,42,48,9188507
2015,18,15,2,3,60,87,11246815
2015,18,17,2,3,12,12,1597500
2015,18,19,2,3,425,456,78880701
2015,18,21,2,3,0,0,0
2015,18,23,2,3,33,33,2692000
2015,18,25,2,3,0,0,0
2015,18,27,2,3,3,6,600000
2015,18,29,2,3,66,79,17184534
2015,18,31,2,3,50,50,7958000
2015,18,33,2,3,94,98,19333187
2015,18,35,2,3,46,46,10089394
2015,18,37,2,3,49,93,20954242
2015,18,39,2,3,308,309,65195500
2015,18,41,2,3,11,11,1156323
2015,18,43,2,3,187,187,47328962
2015,18,45,2,3,3,3,453500
2015,18,47,2,3,36,36,6889568
2015,18,49,2,3,16,16,3353000
2015,18,51,2,3,98,143,21460442
2015,18,53,2,3,44,80,14342096
2015,18,57,2,3,2071,4047,765597816
2015,18,59,2,3,364,365,61859239
2015,18,61,2,3,94,94,18843000
2015,18,63,2,3,764,999,180122830
2015,18,65,2,3,24,31,4822553
2015,18,67,2,3,240,441,48462046
2015,18,69,2,3,55,55,11199870
2015,18,71,2,3,91,188,21760809
2015,18,73,2,3,66,66,15292898
2015,18,75,2,3,16,16,3050000
2015,18,77,2,3,46,46,7573465
2015,18,79,2,3,34,34,4865200
2015,18,81,2,3,614,624,138913684
2015,18,83,2,3,36,43,6761978
2015,18,85,2,3,175,265,46037576
2015,18,87,2,3,132,132,16202299
2015,18,89,2,3,879,1008,222032745
2015,18,91,2,3,105,159,39741478
2015,18,93,2,3,8,8,737000
2015,18,95,2,3,96,101,20624725
2015,18,97,2,3,890,1846,558370910
2015,18,99,2,3,74,74,17547316
2015,18,101,2,3,4,5,720000
2015,18,103,2,3,20,20,4849015
2015,18,105,2,3,257,372,73848118
2015,18,107,2,3,32,32,6062795
2015,18,109,2,3,111,112,20804684
2015,18,111,2,3,18,18,4070496
2015,18,113,2,3,90,92,16333374
2015,18,115,2,3,8,8,1370888
2015,18,117,2,3,1,1,201500
2015,18,119,2,3,23,23,2920330
2015,18,121,2,3,35,39,5270000
2015,18,123,2,3,33,74,11877000
2015,18,125,2,3,19,20,2974590
2015,18,127,2,3,377,605,130166843
2015,18,129,2,3,58,58,11638840
2015,18,131,2,3,15,15,2177637
2015,18,133,2,3,52,53,11167383
2015,18,135,2,3,21,21,3628731
2015,18,137,2,3,56,80,12740292
2015,18,139,2,3,12,12,1668000
2015,18,141,2,3,303,435,77558238
2015,18,143,2,3,45,45,5086621
2015,18,145,2,3,50,89,14789259
2015,18,147,2,3,41,42,7397828
2015,18,149,2,3,38,38,7220809
2015,18,151,2,3,121,121,33709975
2015,18,153,2,3,2,2,215000
2015,18,155,2,3,57,57,3321172
2015,18,157,2,3,418,430,94026122
2015,18,159,2,3,7,7,1284432
2015,18,161,2,3,3,3,675000
2015,18,163,2,3,302,343,45554739
2015,18,165,2,3,1,1,70000
2015,18,167,2,3,117,212,27125798
2015,18,169,2,3,20,20,3900761
2015,18,171,2,3,15,15,3022244
2015,18,173,2,3,199,233,48871747
2015,18,175,2,3,34,34,4698028
2015,18,177,2,3,50,104,13238113
2015,18,179,2,3,45,51,11070473
2015,18,181,2,3,32,32,9217447
2015,18,183,2,3,72,72,14667400
2015,24,1,3,5,21,49,4593000
2015,24,3,3,5,1597,2656,369740134
2015,24,5,3,5,774,1312,221602721
2015,24,9,3,5,328,332,73782318
2015,24,11,3,5,46,46,7426540
2015,24,13,3,5,293,319,69690419
2015,24,15,3,5,109,109,24254285
2015,24,17,3,5,939,1214,213461123
2015,24,19,3,5,36,36,9103016
2015,24,21,3,5,790,1303,245575285
2015,24,23,3,5,224,224,66758313
2015,24,25,3,5,500,923,156419412
2015,24,27,3,5,1137,1593,281456877
2015,24,29,3,5,25,25,7528422
2015,24,31,3,5,1378,2080,445837576
2015,24,33,3,5,1439,1757,347065154
2015,24,35,3,5,167,168,34212287
2015,24,37,3,5,629,641,114960455
2015,24,37,3,5,629,641,114960455
2015,24,39,3,5,37,181,24699050
2015,24,41,3,5,73,73,26004545
2015,24,43,3,5,225,320,59495315
2015,24,45,3,5,101,137,19030676
2015,24,47,3,5,230,266,51944779
2015,24,510,3,5,231,1293,205977382
2015,26,0,2,3,58,58,11086601
2015,26,1,2,3,24,24,2411299
2015,26,3,2,3,23,23,3621473
2015,26,5,2,3,362,369,90713776
2015,26,7,2,3,22,22,3322196
2015,26,9,2,3,44,44,7231819
2015,26,11,2,3,18,18,3626693
2015,26,13,2,3,15,15,1518538
2015,26,15,2,3,163,173,33311623
2015,26,17,2,3,51,147,17295767
2015,26,19,2,3,58,58,12050153
2015,26,21,2,3,172,208,58833492
2015,26,23,2,3,30,30,4898721
2015,26,25,2,3,59,59,9583852
2015,26,27,2,3,89,89,24179597
2015,26,29,2,3,27,32,9554793
2015,26,31,2,3,61,61,12303292
2015,26,33,2,3,48,48,6862035
2015,26,35,2,3,25,28,3447208
2015,26,37,2,3,163,214,41533866
2015,26,39,2,3,17,17,2656088
2015,26,41,2,3,52,52,7443510
2015,26,43,2,3,29,29,5952797
2015,26,45,2,3,101,107,22301730
2015,26,47,2,3,88,88,30376446
2015,26,49,2,3,359,413,81602915
2015,26,51,2,3,54,54,10880077
2015,26,53,2,3,13,13,2280000
2015,26,55,2,3,381,447,77242850
2015,26,57,2,3,23,23,4222470
2015,26,59,2,3,56,106,15461660
2015,26,61,2,3,44,44,8248400
2015,26,63,2,3,47,47,10727661
2015,26,65,2,3,252,735,144394384
2015,26,67,2,3,59,59,11922236
2015,26,69,2,3,47,47,7201157
2015,26,71,2,3,25,25,3741000
2015,26,73,2,3,65,114,13943183
2015,26,75,2,3,113,117,23822373
2015,26,77,2,3,401,491,128570282
2015,26,79,2,3,52,52,6722245
2015,26,81,2,3,1319,1838,455037592
2015,26,83,2,3,12,12,1200000
2015,26,85,2,3,57,57,1638474
2015,26,87,2,3,116,119,22381552
2015,26,89,2,3,116,116,27308291
2015,26,91,2,3,78,81,13623895
2015,26,93,2,3,607,646,174915318
2015,26,95,2,3,3,3,590700
2015,26,97,2,3,21,21,3903617
2015,26,99,2,3,1418,1986,412594755
2015,26,101,2,3,8,8,1659098
2015,26,103,2,3,86,97,18917015
2015,26,105,2,3,45,49,12210670
2015,26,107,2,3,37,37,5510873
2015,26,109,2,3,35,35,6723063
2015,26,111,2,3,119,130,23110554
2015,26,113,2,3,20,20,3205841
2015,26,115,2,3,251,291,49919755
2015,26,117,2,3,89,89,13170167
2015,26,119,2,3,0,0,0
2015,26,121,2,3,241,241,45234407
2015,26,123,2,3,74,115,11252269
2015,26,125,2,3,2248,2645,685279298
2015,26,127,2,3,13,13,2015000
2015,26,129,2,3,23,23,4062427
2015,26,131,2,3,12,12,1120000
2015,26,133,2,3,27,27,4417123
2015,26,135,2,3,14,14,1211538
2015,26,137,2,3,17,17,1377000
2015,26,139,2,3,1015,1572,267700092
2015,26,141,2,3,1,1,180000
2015,26,143,2,3,18,18,4266303
2015,26,145,2,3,193,382,49680292
2015,26,147,2,3,134,134,27801675
2015,26,149,2,3,61,72,14276000
2015,26,151,2,3,38,38,4368000
2015,26,153,2,3,16,16,2160000
2015,26,155,2,3,27,27,6915991
2015,26,157,2,3,46,47,4243605
2015,26,159,2,3,132,132,19393004
2015,26,161,2,3,393,420,104777598
2015,26,163,2,3,882,1774,353057666
2015,26,165,2,3,34,51,10958962
2015,37,1,3,5,747,1032,122046365
2015,37,3,3,5,60,65,17069584
2015,37,5,3,5,17,17,8804545
2015,37,7,3,5,34,36,5120265
2015,37,9,3,5,77,77,16293882
2015,37,11,3,5,47,47,22111429
2015,37,13,3,5,148,148,17822348
2015,37,15,3,5,18,18,3752250
2015,37,17,3,5,39,42,6501555
2015,37,19,3,5,2207,2325,536126446
2015,37,21,3,5,1066,1353,320588564
2015,37,23,3,5,132,224,31899984
2015,37,25,3,5,1432,1763,229583127
2015,37,27,3,5,119,168,28490978
2015,37,29,3,5,20,20,5005600
2015,37,31,3,5,316,345,78329576
2015,37,33,3,5,56,56,12502021
2015,37,35,3,5,257,348,62624126
2015,37,37,3,5,592,596,165658879
2015,37,39,3,5,132,132,21219573
2015,37,41,3,5,10,10,2656019
2015,37,43,3,5,39,39,9595786
2015,37,45,3,5,59,60,12014073
2015,37,47,3,5,31,31,4112002
2015,37,49,3,5,239,354,41428134
2015,37,51,3,5,684,1112,195884355
2015,37,53,3,5,286,288,85727064
2015,37,55,3,5,267,268,85086497
2015,37,57,3,5,385,389,100708754
2015,37,59,3,5,118,193,30218866
2015,37,61,3,5,36,36,8640000
2015,37,63,3,5,1660,3060,356927901
2015,37,65,3,5,32,32,6689626
2015,37,67,3,5,1042,1383,174256870
2015,37,69,3,5,353,353,62299223
2015,37,71,3,5,867,1361,268299861
2015,37,73,3,5,24,24,4576800
2015,37,75,3,5,20,20,3338649
2015,37,77,3,5,259,259,49731237
2015,37,79,3,5,53,53,4725000
2015,37,81,3,5,1346,1814,386055085
2015,37,83,3,5,47,47,13711344
2015,37,85,3,5,710,747,110978344
2015,37,87,3,5,119,119,32070626
2015,37,89,3,5,570,616,110927764
2015,37,91,3,5,23,75,6776947
2015,37,93,3,5,226,274,54893720
2015,37,95,3,5,6,6,1123000
2015,37,97,3,5,1083,1356,351615364
2015,37,99,3,5,151,191,78694542
2015,37,101,3,5,1545,1545,265634824
2015,37,103,3,5,15,15,1558358
2015,37,105,3,5,81,81,17659547
2015,37,107,3,5,38,38,6341058
2015,37,109,3,5,436,444,74268023
2015,37,111,3,5,85,142,29674405
2015,37,113,3,5,85,85,12988549
2015,37,115,3,5,66,73,20864814
2015,37,117,3,5,0,0,0
2015,37,119,3,5,4169,9056,1345474128
2015,37,121,3,5,23,23,3456001
2015,37,123,3,5,28,28,2342502
2015,37,125,3,5,561,562,128094432
2015,37,127,3,5,224,231,35060881
2015,37,129,3,5,1182,1812,315603937
2015,37,131,3,5,25,25,4825803
2015,37,133,3,5,866,894,113726048
2015,37,135,3,5,409,691,171906826
2015,37,137,3,5,66,66,12000736
2015,37,139,3,5,86,86,13518912
2015,37,141,3,5,546,546,84580543
2015,37,143,3,5,26,26,5344016
2015,37,145,3,5,64,64,12198011
2015,37,147,3,5,386,538,73207635
2015,37,149,3,5,61,61,18009673
2015,37,151,3,5,211,211,43873533
2015,37,153,3,5,108,188,7059023
2015,37,155,3,5,100,105,20481309
2015,37,157,3,5,129,187,36604751
2015,37,159,3,5,228,294,74172602
2015,37,161,3,5,108,110,22162648
2015,37,163,3,5,76,76,10182498
2015,37,165,3,5,29,29,2907286
2015,37,167,3,5,92,92,13342960
2015,37,169,3,5,75,75,15476489
2015,37,171,3,5,94,154,21616732
2015,37,173,3,5,51,52,10159575
2015,37,175,3,5,82,82,31917639
2015,37,177,3,5,1,1,65000
2015,37,179,3,5,1395,1396,285198165
